turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.317434869739479,1.459392015469278,1.3271738628149157,,
0.3194188376753507,1.4635942875291363,1.330995416984847,,
0.3214028056112224,1.4678208300878006,1.3348390427923587,,
0.32338677354709416,1.4720718540180202,1.3387049320055282,,
0.3253707414829659,1.4763475726425135,1.3425932786204393,,
0.32735470941883765,1.4806482017696505,1.346504278893633,,
0.3293386773547094,1.4849739597297649,1.3504381313751275,,
0.33132264529058114,1.4893250674121001,1.3543950369420197,,
0.3333066132264529,1.4937017483024095,1.3583751988326769,,
0.33529058116232463,1.49810422852122,1.3623788226815343,,
0.3372745490981964,1.5025327368627754,1.366406116554511,,
0.3392585170340681,1.506987504834673,1.3704572909850536,,
0.34124248496993986,1.5114687666982045,1.3745325590108253,,
0.3432264529058116,1.515976759509422,1.3786321362110483,,
0.34521042084168335,1.5205117231609404,1.382756240744521,,
0.3471943887775551,1.5250739004244904,1.3869050933883154,,
0.34917835671342684,1.529663536994243,1.3910789175771756,,
0.3511623246492986,1.534280881530915,1.3952779394436285,,
0.35314629258517033,1.53892618570668,1.3995023878588255,,
0.3551302605210421,1.5435997042508929,1.4037524944741244,,
0.3571142284569138,1.5483016949966544,1.408028493763435,,
0.35909819639278556,1.5530324189282272,1.4123306230663404,,
0.3610821643286573,1.5577921402293233,1.4166591226320084,,
0.36306613226452905,1.5625811263322842,1.4210142356639168,,
0.3650501002004008,1.567399647968168,1.425396208365403,,
0.36703406813627254,1.5722479792177704,1.4298052899860612,,
0.3690180360721443,1.5771263975635907,1.4342417328690023,,
0.37100200400801603,1.5820351839427724,1.438705792498996,,
0.3729859719438878,1.5869746228010315,1.4431977275515158,,
0.3749699398797595,1.5919450021476038,1.4477177999427058,,
0.37695390781563126,1.5969466136112214,1.4522662748802875,,
0.378937875751503,1.6019797524971524,1.4568434209154306,,
0.38092184368737475,1.607044717845322,1.4614495099956102,,
0.3829058116232465,1.6121418124895373,1.466084817518463,,
0.38488977955911824,1.617271343117846,1.4707496223866814,,
0.38687374749499,1.6224336203340475,1.4754442070639482,,
0.38885771543086173,1.6276289587203905,1.4801688576319563,,
0.39084168336673347,1.6328576769014738,1.4849238638485192,,
0.3928256513026052,1.638120097609386,1.4897095192068097,,
0.39480961923847696,1.6434165477501088,1.494526120995747,,
0.3967935871743487,1.6487473584712127,1.4993739703615578,,
0.39877755511022045,1.6541128652308719,1.5042533723705422,,
0.4007615230460922,1.6595134078682336,1.509164636073064,,
0.40274549098196394,1.6649493306751715,1.5141080745688047,,
0.4047294589178357,1.6704209824694516,1.5190840050733014,,
0.4067134268537074,1.675928716669345,1.5240927489857998,,
0.40869739478957917,1.6814728913697248,1.5291346319584551,,
0.4106813627254509,1.6870538694196755,1.5342099839669123,,
0.41266533066132266,1.6926720185016562,1.5393191393822958,,
0.4146492985971944,1.6983277112122461,1.5444624370446407,,
0.41663326653306615,1.7040213251445189,1.549640220337803,,
0.4186172344689379,1.7097532429720774,1.554852837265882,,
0.42060120240480964,1.7155238525347911,1.5601006405311895,,
0.4225851703406814,1.7213335469262723,1.5653839876138012,,
0.4245691382765531,1.7271827245831424,1.5707032408527348,,
0.42655310621242487,1.7330717893761178,1.5760587675287852,,
0.4285370741482966,1.7390011507029688,1.5814509399490597,,
0.43052104208416836,1.7449712235833934,1.5868801355332576,,
0.4325050100200401,1.7509824287558506,1.5923467369017308,,
0.43448897795591185,1.7570351927764045,1.5978511319653714,,
0.4364729458917836,1.7631299481196219,1.6033937140173697,,
0.43845691382765534,1.7692671332815806,1.6089748818268894,,
0.4404408817635271,1.7754471928850353,1.6145950397347053,,
0.4424248496993988,1.7816705777867954,1.6202545977508545,,
0.4444088176352705,1.7879377451873664,1.6259539716543419,,
0.44639278557114226,1.7942491587429208,1.6316935830949693,,
0.448376753507014,1.8006052886796402,1.6374738596973164,,
0.45036072144288575,1.8070066119105017,1.643295235166948,,
0.4523446893787575,1.813453612154562,1.6491581493988907,,
0.45432865731462924,1.8199467800588072,1.6550630485884426,,
0.456312625250501,1.8264866133226254,1.6610103853443696,,
0.4582965931863727,1.8330736168249766,1.6670006188045547,,
0.46028056112224447,1.8397083027543208,1.6730342147541528,,
0.4622645290581162,1.846391190741381,1.6791116457463282,,
0.46424849699398796,1.8531228079948086,1.6852333912256265,,
0.4662324649298597,1.8599036894398295,1.6913999376540614,,
0.46821643286573145,1.8667343778599397,1.6976117786399718,,
0.4702004008016032,1.8736154240417433,1.7038694150697393,,
